text;is_IA
O ser é percebido – O clássico da literatura infantil inglesa “Oliver Twist” aborda as vivências daqueles marginalizados durante a Era Vitoriana e a forma como eram considerados invisíveis por não pertencerem à lógica social. Essa percepção sobre uma parcela considerável da população dialoga, analogamente, com a realidade atual de inúmeros brasileiros que não possuem acesso aos seus direitos civis por não apresentarem os registros primários necessários à inserção omo cidadãos no próprio país. Dessa forma, torna-se notório que a garantia aos principais instrumentos de validação pessoal enfraquece problemáticas estruturais da totalidade tupiniquim, pois a invisibilidade não só fortalece a marginalização, como também mantém um ciclo de violações.  É nesse contexto que a máxima do Empirismo Radical “Ser é ser percebido” reforça a urgência em ser considerado um cidadão, uma vez que a existência de um indivíduo diante do Estado ocorre substancialmente a partir do registro da certidão de nascimento, ou seja, esse é o meio de ser percebido como um agente social pela estrutura do país. Essa estrutura, segundo o antropólogo belga Claudé Levi-Strauss, representa o conjunto de padrões sociais nos quais a relações interpessoais estão ancoradas e, desse modo, determina o papel do sujeito na comunidade. Como o registro civil, para obter direitos no Brasil, é estrutural à lógica contemporânea, a individualidade só se faz presente por meio dos documentos oficiais, o que promove, portanto, a invisibilidade daqueles que não os possuem.  Além disso, tal apagamento identitário mantém o agravamento da problemática presente entre as gerações de forma cíclica, pois pais invisíveis geram filhos invisíveis ao país. Como é preciso ser registrado para ter acesso aos princípios básicos para a manutenção da vida, os quais, de acordo com a consolidação dos direitos civis durante o iluminismo francês, são a propriedade, a liberdade e todos os aspectos que envolvem a vida, como educação e saúde, a garantia de acesso à cidadania representa um caminho para a valorização individual. Nesse cenário, a supressão da invisibilidade e, consequentemente, a percepção pessoal pea totalidade brasileira marcam o início do avanço social no país e afasta, por fim, da realidade analisada em “Oliver Twist”, na qual as pessoas não eram reconhecidas como seres humanos por não serem percebidas.  Há, portanto, a urgência de findar essa problemática notória na estrutura do Brasil. Cabe, então, ao ministério da Família e dos Direitos Humanos, responsável pelo encabeçamento da manutenção da seguridade social, promover, em parceria com prefeituras e subprefeituras, um aumento da eficácia de registro civil nos municípios. Essa ação irá ocorrer por meio de campanhas, as quais promoverão a conscientização sobre o acesso aos direitos civis, e documento da contratação de funcionários dos fóruns para agilizar o registro, principalmente, das certidões de nascimento. Dessa maneira, haverá a diminuição da marginalização de uma parcela populacional, seja ativamente pela garantia de acesso à cidadania, seja pelo rompimento do ciclo de invisibilidade.;0
De acordo com o filósofo Platão, a associação entre saúde física e mental seria imprescindível para a manutenção da integridade humana. Nesse contexto, elucida-se a necessidade de maior atenção ao aspecto psicológico, o qual, além de estar suscetível a doenças, também é alvo de estigmatização na sociedade brasileira. Tal discriminação é configurada a partir da carência informacional concatenada à idealização da vida nas redes sociais, o que gera a falta de suporte aos necessitados. Isso mostra que esse revés deve ser solucionado urgentemente.  Sob essa análise, é necessário salientar que fatores relevantes são combinados na estruturação dessa problemática. Dentre eles, destaca-se a ausência de informações precisas e contundentes a respeito das doenças mentais, as quais, muitas vezes, são tratadas com descaso e desrespeito. Essa falta de subsídio informacional é grave, visto que impede que uma grande parcela da população brasileira conheça a seriedade das patologias psicológicas, sendo capaz de comprometer a realização de tratamentos adequados, a redução do sofrimento do paciente e a sua capacidade de recuperação. Somada a isso, a veiculação virtual de uma vida idealizada também contribui para a construção dessa caótica conjuntura, pois é responsável pela crença equivocada de que a existência humana pode ser feita, isto é, livre de obstáculos e transtornos. Esse entendimento falho da realidade fez com que os indivíduos que não se encaixem nos padrões difundidos, em especial no que concerne à saúde mental, sejam vítimas de preconceito e exclusão. Evidencia-se, então, que a carência de conhecimento associado à irrealidade digitalmente disseminada arquitetam esse lastimável panorama.  Consequentemente, tais motivadores geram incontestáveis e sérios efeitos na vida dos indivíduos que sofrem de algum gênero de doença mental. Tendo isso em vista, o acolhimento insuficiente e a falta de tratamento são preocupantes, uma vez que os acometidos precisam de compreensão, respeito e apoio para disporem de mais energia e motivação no enfrentamento dessa situação, além de acompanhamento médico e psicológico também ser essencial para que a pessoa entenda seus sentimentos e organize suas estruturas psicológicas de uma forma mais salutar e emancipadora. O filme “Toc toc” retrata precisamente o processo de cura de um grupo de amigos que são diagnosticados com transtornos de ordem psicológica, revelando que o carinho fraternal e o entendimento mútuo são ferramentas fundamentais no desenvolvimento integral da saúde. Mostra-se, assim, que a estigmatização de doentes mentais produz a escassez de elementos primordiais para que eles possam ser tratados e curados.  Urge, portanto, que o Ministério da Saúde crie uma plataforma, por meio de recursos digitais, que contenha informações a respeito das doenças mentais e que proponha comportamentos e atitudes adequadas a serem adotados durante uma interação com uma pessoa que esteja com alguma patologia do gênero, além de divulgar os sinais mais frequentes relacionados à ausência de saúde psicológica. Essa medida promoverá uma maior rede informacional e propiciará um maior apoio aos necessitados. Ademais, também cabe à sociedade e a mídia elaborar campanhas que preguem a contrariedade ao preconceito no que tange os doentes dessa natureza, o que pode ser efetivado através de mobilizações em redes sociais e por intermédio de programas televisivos com viés informativo. Tal iniciativa é capaz de engajar a população brasileira no combate a esse tipo de discriminação. Com isso, a ideia platônica será convertida em realidade no Brasil.;0
É fato que a tecnologia revolucionou a vida em sociedade nas mais variadas esferas, a exemplo da saúde, dos transportes e das relações sociais. No que concerne ao uso da internet, a rede potencializou o fenômeno da massificação do consumo, pois permitiu, por meio da construção de um banco de dados, oferecer produtos de acordo com os interesses dos usuários. Tal personalização se observa, também, na divulgação de informações que, dessa forma, se tornam, muitas vezes, tendenciosas. Nesse sentido, é necessário analisar tal quadro, intrinsecamente ligado a aspectos educacionais e econômicos.  É importante ressaltar, em primeiro plano, de que forma o controle de dados na internet permite a manipulação do comportamento dos usuários. Isso ocorre, em grande parte, devido ao baixo senso crítico da população, fruto de uma educação tecnicista, na qual não há estímulo ao questionamento.  Sob esse âmbito, a internet usufrui dessa vulnerabilidade e, por intermédio de uma análise dos sites mais visitados por determinado indivíduo, consegue rastrear seus gostos e propor notícias ligadas aos seus interesses, limitando, assim, o modo de pensar dos cidadãos. Em meio a isso, uma analogia com a educação libertadora proposta por Paulo Freire mostra-se possível, uma vez que o pedagogo defendia um ensino capaz de estimular a reflexão e, dessa forma, libertar o indivíduo da situação a qual encontra-se sujeitado – neste caso, a manipulação.  Cabe mencionar, em segundo plano, quais os interesses atendidos por tal controle de dados. Essa questão ocorre devido ao capitalismo, modelo econômico vigente desde o fim da Guerra Fria, em 1991, o qual estimula o consumo em massa. Nesse âmbito, a tecnologia, aliada aos interesses do capital, também propõe aos usuários da rede produtos que eles acreditam ser personalizados.  Partindo desse pressuposto, esse cenário corrobora o termo “ilusão da contemporaneidade” defendido pelo filósofo Sartre, já que os cidadãos acreditam estar escolhendo uma mercadoria diferenciada mas, na verdade, trata-se de uma manipulação que visa ampliar o consumo.  Infere-se, portanto, que o controle do comportamento dos usuários possui íntima relação com aspectos educacionais e econômicos.  Desse modo, é imperiosa uma ação do MEC, que deve, por meio da oferta de debates e seminários nas escolas, orientar os alunos a buscarem informações de fontes confiáveis como artigos científicos ou por intermédio da checagem de dados, com o fito de estimular o senso crítico dos estudantes e, dessa forma, evitar que sejam manipulados.  Visando ao mesmo objetivo, o MEC pode, ainda, oferecer uma disciplina de educação tecnológica nas escolas, através de sua inclusão na Base Comum Curricular, causando um importante impacto na construção da consciência coletiva. Assim, observar-se-ia uma população mais crítica e menos iludida.;0
No Brasil, o início do processo de educação de surdos remonta ao Segundo Reinado. No entanto, esse ato não se configurou como inclusivo, já que se caracterizou pelo estabelecimento de um “apartheid” educacional, ou seja, uma escola exclusiva para tal público, segregando-o dos que seriam considerados “normais” pela população. Assim, notam-se desafios ligados à formação educacional das pessoas com dificuldade auditiva, seja por estereotipação da sociedade civil, seja por passividade governamental. Portanto, haja vista que a educação é fundamental para o desenvolvimento econômico do referido público e, logo, da nação, ela deve ser efetivada aos surdos pelos agentes adequados, a partir da resolução dos entraves vinculados a ela.  Sob esse viés, pode-se apontar como um empecilho à implementação desse direito, reconhecido por mecanismos legais, a discriminação enraizada em parte da sociedade, inclusive dos próprios responsáveis por essas pessoas com limitação. Isso por ser explicado segundo o sociólogo Talcott Parsons, o qual diz que a família é uma máquina que produz personalidades humanas, o que legitima a ideia de que o preconceito por parte de muitos pais dificulta o acesso à educação pelos surdos.  Tal estereótipo está associado a uma possível invalidez da pessoa com deficiência e é procrastinado, infelizmente, desde o Período Clássico grego, em que deficientes eram deixados para morrer por serem tratados como insignificantes, o que dificulta, ainda hoje, seu pleno desenvolvimento e sua autonomia.  Além do mais, ressalte-se que o Poder Público incrementou o acesso do público abordado ao sistema educacional brasileiro ao tornar a Libras uma língua secundária oficial e ao incluí-la, no mínimo, à grade curricular pública. Contudo, devido à falta de fiscalização e de políticas públicas ostensivas por parte de algumas gestões, isso não é bem efetivado.  Afinal, dados estatísticos mostram que o número de brasileiros com deficiência auditiva vem diminuindo tanto em escolas inclusivas – ou bilíngues -, como em exclusivas, a exemplo daquela criada no Segundo Reinado. Essa situação abjeta está relacionada à inexistência ou à incipiência de professores que dominem a Libras e à carência de aulas proficientes, inclusivas e proativas, o que deveria ser atenuado por meio de uma maior gerência do Estado nesse âmbito escolar.  Diante do exposto, cabe às instituições de ensino com proatividade o papel de deliberar acerca dessa limitação em palestras elucidativas por meio de exemplos em obras literárias, dados estatísticos e depoimentos de pessoas envolvidas com o tema, para que a sociedade civil, em especial os pais de surdos, não seja complacente com a cultura de estereótipos e preconceitos difundidos socialmente.  Outrossim, o próprio público deficiente deve alertar a outra parte da população sobre seus direitos e suas possibilidades no Estado civil a partir da realização de dias de conscientização na urbe e da divulgação de textos proativos em páginas virtuais, como “Quebrando o Tabu”.  Por fim, ativistas políticos devem realizar mutirões no Ministério ou na Secretaria de Educação, pressionando os demiurgos indiferentes à problemática abordada, com o fito de incentivá-los a profissionalizarem adequadamente os professores – para que todos saibam, no mínimo, o básico de Libras – e a efetivarem o estudo da Língua Brasileira de Sinais, por meio da disponibilização de verbas e da criação de políticas públicas convenientes, contrariando a teórica inclusão da primeira escola de surdos brasileira.;0
Na obra “Memórias Póstumas de Brás Cubas”, o realista Machado de Assis expõe, por meio da repulsa do personagem principal em relação à deficiência física (ela era “coxa), a maneira como a sociedade brasileira trata os deficientes.Atualmente, mesmo após avanços nos direitos desses cidadãos, a situação de exclusão e preconceito permanece e se reflete na precária condição da educação ofertada aos surdos no País, a qual é responsável pela dificuldade de inserção social desse grupo, especialmente no ramo laboral.  Convém ressaltar, a princípio, que a má formação socioeducacional do brasileiro é um fator determinante para a permanência da precariedade da educação para deficientes auditivos no País, uma vez que os governantes respondem aos anseios sociais e grande parte da população não exige uma educação inclusiva por não necessitar dela.  Isso, consoante ao pensamento de A. Schopenhauer de que os limites do campo da visão de uma pessoa determinam seu entendimento a respeito do mundo que a cerca, ocorre porque a educação básica é deficitária e pouco prepara cidadãos no que tange aos respeito às diferenças.  Tal fato se reflete nos ínfimos investimentos governamentais em capacitação profissional e em melhor estrutura física, medidas que tornariam o ambiente escolar mais inclusivo para os surdos.   Em consequência disso, os deficientes auditivos encontram inúmeras dificuldades em variados âmbitos de suas vidas. Um exemplo disso é a difícil inserção dos surdos no mercado de trabalho, devido à precária educação recebida por eles e ao preconceito intrínseco à sociedade brasileira.  Essa conjuntura, de acordo com as ideias do contratrualista Johm Locke, configura-se uma violação do “contrato social”, já que o Estado não cumpre sua função de garantir que tais cidadãos gozem de direitos imprescindíveis (como direito à educação de qualidade) para a manutenção da igualdade entre os membros da sociedade, o que expõe os surdos a uma condição de ainda maior exclusão e desrespeito.  Diante dos fatos supracitados, faz-se necessário que a Escola promova a formação de cidadãos que respeitem às diferenças e valorizem a inclusão, por intermédio de palestras, debates e trabalhos em grupo, que envolvam a família, a respeito desse tema, visando a ampliar o contato entre a comunidade escolar e as várias formas de deficiência.  Além disso, é imprescindível que o Poder Público destine maiores investimentos à capacitação de profissionais da educação especializados no ensino inclusivo e às melhorias estruturais nas escolas, com o objetivo de oferecer aos surdos uma formação mais eficaz.  Ademais, cabe também ao Estado incentivar a contratação de deficientes por empresas privadas, por meio de subsídios e Parcerias Público-Privadas, objetivando a ampliar a participação desse grupo social no mercado de trabalho. Dessa forma, será possível reverter um passado de preconceito e exclusão, narrado por Machado de Assis e ofertar condições de educação mais justas a esses cidadãos.;0
Quem Sabe o que é Melhor Para Ela?Desde o final de 1991, com a extinção da antiga União Soviética, o capitalismo predomina como sistema econômico. Diante disso, os variados ramos industriais pesquisam e desenvolvem novas formas e produtos que atinjam os mais variados nichos de mercado. Esse alcance, contudo, preocupa as famílias e o Estado quando se analisa a publicidade voltada às crianças em contraponto à capacidade de absorção crítica das propagandas por parte desse público-alvo.  Por ser na infância que se apreende maior quantidade de informações, a eficiência da divulgação de um bem é maior. O interesse infantil a determinados produtos é aumentado pela afirmação do desejo em meios de comunicação, sobretudo ao se articular ao anúncio algum personagem conhecido. Assim, a ânsia consumista dos mais jovens é expandida.  Além disso, o nível de criticidade em relação à propaganda é extremamente baixo. Isso se deve ao fato de estarem em fase de composição da personalidade, que é pautada nas experiências vividas e, geralmente, espelhada em um grupo de adultos-exemplo. Dessa forma, o jovem fica suscetível a aceitar como positivo quase tudo o que lhe é oferecido, sem necessariamente avaliar se é algo realmente imprescindível.   Com base nisso, o governo federal pode determinar um limite, desassociando personagens e figuras conhecidas aos comerciais, sejam televisivos, radiofônicos, por meios impressos ou quaisquer outras possibilidades. A família, por outro lado, tem o dever de acompanhar e instruir os mais novos em como administrar seus desejos, viabilizando alguns e proibindo outros.  Nesse sentido, torna-se evidente, portanto, a importância do acessoria parental e organização do Estado frente a essa questão. Não se pode atuar com descaso, tampouco ser extremista. A criança sabe o que é melhor para ela? Talvez saiba, talvez não. Até que se descubra (com sua criticidade amadurecida), cabe às entidades superiores auxiliá-la nesse trajeto.;0
Se o conceito censitário de publicidade entende o uso de recursos estilísticos da linguagem, a exemplo da metáfora e das frases de efeito, como atrativo na vendagem de produtos, a manipulação de instrumentos a serviço da propaganda infantil produz efeitos que dão margem mais visível ao consumo desnecessário. Com base nisso, estabelecem-se propostas de debate social acerca do limite de conteúdos designados a comerciais televisivos que se dirigem a tal público.Faz-se preciso, no entanto, que se ressaltem as intenções das grandes empresas de comércio: o lucro é, sobretudo, ditador das regras morais e decisivo na escolha das técnicas publicitárias.  Para Marx, por exemplo, o capital influencia, através do acúmulo de riquezas, os padrões que decidem a integração de um indivíduo no meio em que ele se insere — nesse caso, possuir determinados produtos é chave de aceitação social, principalmente entre crianças de cuja inocência se aproveita ao inferir importâncias na aquisição.  Em contraposição a esses avanços econômicos e aos interesses dos grandes setores nacionais de mercado infanto-juvenil, os órgãos de ativismo em proteção à criança utilizam-se do Estatuto da Criança e do Adolescente para defender os direitos legítimos da não-ludibriação, detidos por indivíduos em processo de formação ética. Não obstante, a regulamentação da propaganda tende a equilibrar os ganhos das empresas com o crescente índice de consumo desenfreado.  Cabe, portanto, ao governo, à família e aos demais segmentos sociais estimular o senso crítico a partir do debate em escolas e creches, de forma a instruir que as necessidades individuais devem se sobrepor às vontades que se possuem, a fim de coibir o abuso comercial e o superconsumo.;0
Muito se discute acerca dos limites que devem ser impostos à publicidade e propaganda no Brasil – sobretudo em relação ao público infantil. Com o advento do meio técnico-científico informacional, as crianças são inseridas de maneira cada vez mais precoce ao consumismo imposto por uma economia capitalista globalizada – a qual preconiza flexibilidade de produção, adequando-se às mais diversas demandas. Faz-se necessário, portanto, uma preparação específica voltada para esse jovem público, a fim de tornar tal transição saudável e gerar futuros consumidores conscientes.  Um aspecto a ser considerado remete à evolução tecnológica vivenciada nas últimas décadas. Os carrinhos e bonecas deram lugar aos “smartphones”, videogames e outros aparatos que revolucionaram a infância das atuais gerações. Logo, tornou-se essencial a produção de um marketing voltado especialmente para esse consumidor mirim – objetivando cativá-lo por meio de músicas, personagens e outras estratégias persuasivas. Tal fator é corroborado com a criação de programas e até mesmo canais voltados para crianças (como Disney, Cartoon Network e Discovery Kids), expandindo o conceito de Indústria Cultural (defendido por filósofos como Theodor Adorno) – o qual aborda o uso dos meios de comunicação de massa com fins propagandísticos.  Somado a isso, o impasse entre organizações protetoras dos direitos das crianças e os grandes núcleos empresariais fomenta ainda mais essa pertinente discussão. No Brasil, vigoram os acordos isolados com o Poder Público – sem a existência de leis específicas. Recentemente, a Conanda (Comissão Nacional de Direitos da Criança e do Adolescente) emitiu resolução condenando a publicidade direcionada ao público infantil, provocando o repúdio de empresários e propagandistas – que não reconhecem autoridade dessa instituição para atuar sobre o mercado. Diante desses posicionamentos antagônicos, o debate persiste.  Com o intuito de melhor adequar os “consumidores do futuro” a essa realidade, e não apenas almejar o lucro, é preciso prepará-los para absorver as muitas informações. Isso pode ser obtido por meio de campanhas promovidas pelo Poder Público nas escolas (com atividades lúdicas e conscientizadoras) e na mídia (TV, rádio, jornais impressos, internet), bem como a criação de uma legislação específica sobre marketing infantil no Brasil – fiscalizando empresas (prevenindo possíveis abusos) – além de orientação aos pais para que melhor lidem com o impulso de consumo dos filhos (tornando as crianças conscientes de suas reais necessidades). Dessa forma, os consumidores da próxima geração estarão prontos para cumprirem suas responsabilidades quanto cidadãos brasileiros (preocupados também com o próximo) e será promovido o desenvolvimento da nação.;0
Consumidores do futuroDe acordo com o movimento romântico literário do século XIX, a criança era um ser puro. As tendências do Romantismo influenciavam a temática poética brasileira através da idealização da infância. Indo de encontro a essa visão, a sociedade contemporânea, cada vez mais, erradica a pureza dos infantes através da influência cultural consumista presente no cotidiano. Nesse contexto, é preciso admitir que a alegação de uma sociedade conscientizada se tornou uma maneira hipócrita de esconder os descaso em relação aos efeitos da publicidade infantil no país.  Em primeiro plano, deve-se notar que o contexto brasileiro contemporâneo é baseado na lógica capitalista de busca por lucros e de incentivo ao consumo. Esse comportamento ganancioso da iniciativa privada é incentivado pelos meios de comunicação, que buscam influenciar as crianças de maneira apelativa no seu dia-a-dia. Além disso, a ausência de leis nacionais acerca dos anúncios infantis acaba por proporcionar um âmbito descontrolado e propício para o consumo. Desse modo, a má atuação do governo em relação à publicidade infantil  resulta em um domínio das influências consumistas sobre a geração de infantes no Brasil.  Por trás dessa lógica existe algo mais grave: a postura passiva dos principais formadores de consciência da população. O contexto brasileiro se caracteriza pela falta de preocupação moral nas instituições de ensino, que focam sua atuação no conteúdo escolar em vez de preparar a geração infantil com um método conscientizador e engajado. Ademais, a família brasileira pouco se preocupa em controlar o fluxo de informações consumistas disponíveis na televisão e internet. Nesse sentido, o despreparo das crianças em relação ao consumo consciente e às suas responsabilidades as tornam alvos fáceis para as aquisições necessárias impostas pelos anúncios publicitários.  Torna-se evidente, portanto, que a questão da publicidade infantil exige medidas concretas, e não um belo discurso. É imperioso, nesse sentido, uma postura ativa do governo em relação à regulamentação da propaganda infantil, através da criação de leis de combate aos comerciais apelativos para as crianças. Além disso, o Estado deve estimular campanhas de alerta para o consumo moderado.  Porém, uma transformação completa deve passar pelo sistema educacional, que em conjunto com o âmbito familiar pode realizar campanhas de conscientização por meio de aulas sobre ética e moral. Quem sabe, dessa forma, a sociedade possa tornar a geração infantil uma consumidora consciente do futuro, sem perder a pureza proposta pelo Movimento Romântico.;0
No livro “1984” de George Orwell, é retratado um futuro distópico em que um Estado totalitário controla e manipula toda forma de registro histórico e contemporâneo, a fim de moldar a opinião pública a favor dos governantes. Nesse sentido, a narrativa foca na trajetória de Winston, um funcionário do contraditório Ministério da Verdade que diariamente analisa e altera notícias e conteúdos midiáticos para favorecer a imagem do Partido e formar a população através de tal ótica. Fora da ficção, é fato que a realidade apresentada por Orwell pode ser relacionada ao mundo cibernético do século XXI: gradativamente, os algoritmos e sistemas de inteligência artificial corroboram para a restrição de informações disponíveis e para a influência comportamental do público, preso em uma grande bolha sociocultural.  Em primeiro lugar, é importante destacar que, em função das novas tecnologias, internautas são cada vez mais expostos a uma gama limitada de dados e conteúdos na internet, consequência do desenvolvimento de mecanismos filtradores de informação a partir do uso diário individual. De acordo com o filósofo Zygmund Baüman, vive-se atualmente um período de liberdade ilusória, já que o mundo digitalizado não só possibilitou novas formas de interação com o conhecimento, mas também abriu portas para a manipulação e alienação vistas em “1984”. Assim, os usuários são inconscientemente analisados e lhes é apresentado apenas o mais atrativo para o consumo pessoal.  Por conseguinte, presencia-se um forte poder de influência desses algoritmos no comportamento da coletividade cibernética: ao observar somente o que lhe interessa e o que foi escolhido para ele, o indivíduo tende a continuar consumindo as mesmas coisas e fechar os olhos para a diversidade de opções disponíveis. Em um episódio da série televisiva Black Mirror, por exemplo, um aplicativo pareava pessoas para relacionamentos com base em estatísticas e restringia as possibilidades para apenas as que a máquina indicava – tornando o usuário passivo na escolha. Paralelamente, esse é o objetivo da indústria cultural para os pensadores da Escola de Frankfurt: produzir conteúdos a partir do padrão de gosto do público, para direcioná-lo, torná-lo homogêneo e, logo, facilmente atingível.  Portanto, é mister que o Estado tome providências para amenizar o quadro atual. Para a conscientização da população brasileira a respeito do problema, urge que o Ministério de Educação e Cultura (MEC) crie, por meio de verbas governamentais, campanhas publicitárias nas redes sociais que detalhem o funcionamento dos algoritmos inteligentes nessas ferramentas e advirtam os internautas do perigo da alienação, sugerindo ao interlocutor criar o hábito de buscar informações de fontes variadas e manter em mente o filtro a que ele é submetido. Somente assim, será possível combater a passividade de muitos dos que utilizam a internet no país e, ademais, estourar a bolha que, da mesma forma que o Ministério da Verdade construiu em Winston de “1984”, as novas tecnologias estão construindo nos cidadãos do século XXI.;0
O filme ‘’Cine Hollywood’’ narra a chegada da primeira sala de cinema na cidade de Crato, interior do Ceará. Na obra, os moradores do até então vilarejo nordestino têm suas vidas modificadas pela modernidade que, naquele contexto, se traduzia na exibição de obras cinematográficas. De maneira análoga à história fictícia, a questão da democratização do acesso ao cinema, no Brasil, ainda enfrenta problemas no que diz respeito à exclusão da parcela socialmente vulnerável da sociedade. Assim, é lícito afirmar que a postura do Estado em relação à cultura e a negligência de parte das empresas que trabalham com a ‘’sétima arte’’ contribuem para a perpetuação desse cenário negativo.  Em primeiro plano, evidencia-se, por parte do Estado, a ausência de políticas públicas suficientemente efetivas para democratizar o acesso ao cinema no país. Essa lógica é comprovada pelo papel passivo que o Ministério da Cultura exerce na administração do país. Instituído para se rum órgão que promova a aproximação de brasileiros a bens culturais, tal ministério ignora ações que poderiam, potencialmente, fomentar o contato de classes pouco privilegiadas ao mundo dos filmes, como a distribuição de ingressos em instituições públicas de ensino básico e passeios escolares a salas de cinema. Desse modo, o Governo atua como agente perpetuador do processo de exclusão da população mais pobre a esse tipo de entretenimento. Logo, é substancial a mudança desse quadro.  Outrossim, é imperativo pontuar que a negligência de empresas do setor – como produtoras, distribuidoras de filmes e cinemas – também colabora para a dificuldade em democratizar o acesso ao cinema no Brasil. Isso decorre, principalmente, da postura capitalista de grande parte do empresariado desse segmento, que prioriza os ganhos financeiros em detrimento do impacto cultural que o cinema pode exercer sobre uma comunidade. Nesse sentido, há, de fato, uma visão elitista advinda dos donos de salas de exibição, que muitas vezes precificam ingressos com valores acima do que classes populares podem pagar. Consequentemente, a população de baixa renda fica impedida de frequentar esses espaços.  É necessário, portanto, que medidas sejam tomadas para facilitar o acesso democrático ao cinema no país. Posto isso, o Ministério da Cultura deve, por meio de um amplo debate entre Estado, sociedade civil, Agência Nacional de Cinema (ANCINE) e profissionais da área, lançar um Plano Nacional de Democratização ao Cinema no Brasil, a fim de fazer com que o maior número possível de brasileiros possa desfrutar do universo dos filmes. Tal plano deverá focar, principalmente, em destinar certo percentual de ingressos para pessoas de baixa renda e estudantes de escolas públicas. Ademais, o Governo Federal deve também, mediante oferecimento de incentivos fiscais, incentivar os cinemas a reduzirem o custo de seus ingressos. Dessa maneira, a situação vivenciada em ‘’Cine Hollywood’’ poderá ser visualizada na realidade de mais brasileiros.;0
